age,workclass,fnlwgt,education,education_num,marital_status,occupation,relationship,race,sex,capital_gain,capital_loss,hours_per_week,native_country,plus_50
40.0,2,212847.0,15,10.0,2,6,0,4,1,0.0,2179.0,40.0,38,0
17.0,2,184198.0,1,7.0,4,11,3,4,0,0.0,0.0,13.0,38,0
17.0,2,121287.0,6,5.0,4,2,3,4,1,0.0,0.0,40.0,38,0
82.0,3,120408.0,15,10.0,6,11,1,4,1,0.0,0.0,20.0,38,0
40.0,2,164678.0,7,12.0,0,9,4,4,0,0.0,0.0,32.0,38,0
26.0,2,388812.0,15,10.0,4,11,1,2,1,0.0,0.0,35.0,38,0
37.0,2,294919.0,15,10.0,0,13,1,4,1,0.0,0.0,40.0,38,0
25.0,2,101684.0,0,6.0,2,13,0,4,1,0.0,0.0,40.0,38,0
65.0,2,36209.0,0,6.0,2,5,0,4,1,0.0,0.0,22.0,38,1
39.0,2,123983.0,9,13.0,0,11,1,1,1,0.0,0.0,40.0,2,0
36.0,4,340001.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
37.0,4,203828.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,38,0
23.0,2,183789.0,11,9.0,4,11,3,4,1,0.0,0.0,40.0,38,0
34.0,2,305619.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
63.0,4,174181.0,9,13.0,2,9,0,4,1,0.0,0.0,20.0,38,0
59.0,2,131869.0,11,9.0,6,7,1,4,0,0.0,0.0,35.0,38,0
49.0,4,43479.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
17.0,2,118792.0,1,7.0,4,11,3,4,0,0.0,0.0,9.0,38,0
28.0,2,272913.0,0,6.0,2,5,0,4,1,0.0,0.0,30.0,25,0
45.0,0,222011.0,9,13.0,2,5,0,4,1,0.0,0.0,40.0,38,0
40.0,3,301007.0,9,13.0,2,9,0,4,1,0.0,0.0,60.0,38,0
45.0,2,197731.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
20.0,2,173736.0,6,5.0,4,6,3,4,1,0.0,0.0,40.0,38,0
59.0,1,93211.0,9,13.0,2,3,5,4,0,0.0,0.0,22.0,38,1
41.0,2,24763.0,11,9.0,0,13,4,4,1,7443.0,0.0,40.0,38,0
49.0,1,219021.0,15,10.0,0,3,4,4,1,0.0,0.0,48.0,38,1
37.0,2,137229.0,8,11.0,0,11,1,4,1,0.0,0.0,45.0,38,1
31.0,4,281030.0,11,9.0,2,2,0,4,1,0.0,0.0,45.0,38,0
21.0,2,234108.0,15,10.0,4,5,3,4,1,0.0,0.0,40.0,38,0
27.0,2,46868.0,9,13.0,4,12,1,4,0,0.0,0.0,15.0,38,0
51.0,2,173291.0,11,9.0,0,7,1,4,0,0.0,0.0,40.0,38,0
46.0,2,305160.0,3,2.0,2,5,0,4,1,0.0,0.0,40.0,25,0
48.0,2,212954.0,15,10.0,2,2,0,4,1,0.0,0.0,60.0,38,1
39.0,1,112284.0,12,14.0,0,9,1,4,0,0.0,0.0,40.0,38,0
50.0,2,164198.0,7,12.0,2,5,0,2,1,15024.0,0.0,45.0,38,1
41.0,2,152958.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
21.0,2,145389.0,15,10.0,4,9,1,4,0,0.0,0.0,25.0,38,0
54.0,3,119570.0,7,12.0,2,11,0,4,1,0.0,0.0,50.0,38,1
40.0,2,272343.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
44.0,2,187720.0,11,9.0,2,2,0,4,1,0.0,0.0,41.0,38,0
50.0,2,145409.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,1
42.0,2,208726.0,15,10.0,0,3,4,4,0,0.0,0.0,45.0,38,0
34.0,2,203488.0,11,9.0,4,2,1,4,1,0.0,0.0,40.0,38,0
46.0,2,330416.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
35.0,2,25803.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
38.0,2,171150.0,7,12.0,2,9,0,4,1,0.0,0.0,40.0,38,1
37.0,2,82576.0,14,15.0,0,9,1,4,1,14084.0,0.0,36.0,38,1
30.0,2,329425.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
22.0,2,185452.0,9,13.0,4,3,3,4,0,0.0,0.0,40.0,38,0
21.0,2,201179.0,11,9.0,4,0,3,4,1,0.0,0.0,40.0,38,0
40.0,2,182268.0,13,1.0,3,0,3,4,1,0.0,0.0,40.0,38,0
56.0,4,95763.0,11,9.0,2,2,0,4,1,0.0,0.0,55.0,38,0
48.0,2,125892.0,6,5.0,2,6,0,4,1,0.0,0.0,40.0,30,0
21.0,2,121407.0,8,11.0,4,7,3,4,0,0.0,0.0,36.0,38,0
52.0,2,373367.0,1,7.0,6,2,1,4,1,0.0,0.0,40.0,38,0
60.0,1,165982.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
45.0,2,165484.0,10,16.0,2,9,0,4,1,0.0,0.0,50.0,38,1
30.0,2,156890.0,11,9.0,2,6,0,4,1,0.0,0.0,45.0,38,0
31.0,2,156763.0,11,9.0,2,11,0,4,1,2829.0,0.0,40.0,38,0
36.0,2,219814.0,6,5.0,2,2,0,4,1,0.0,0.0,35.0,12,0
42.0,2,171841.0,14,15.0,2,9,0,4,1,0.0,0.0,60.0,38,0
28.0,1,168524.0,12,14.0,2,9,5,4,0,7688.0,0.0,35.0,38,1
62.0,2,205643.0,14,15.0,2,2,0,4,1,0.0,0.0,45.0,38,1
45.0,2,102559.0,8,11.0,2,2,0,4,1,0.0,0.0,40.0,1,1
47.0,2,60267.0,9,13.0,2,3,0,4,1,0.0,0.0,38.0,38,1
43.0,2,388725.0,7,12.0,2,11,0,4,1,0.0,0.0,40.0,38,0
24.0,2,215712.0,15,10.0,4,7,1,4,1,0.0,0.0,35.0,38,0
44.0,2,171722.0,11,9.0,5,7,4,4,0,0.0,0.0,39.0,38,0
25.0,2,193051.0,11,9.0,4,3,3,4,1,0.0,0.0,25.0,38,0
21.0,2,305446.0,15,10.0,4,3,1,4,1,0.0,0.0,40.0,38,0
29.0,2,146949.0,8,11.0,2,9,0,4,1,0.0,0.0,43.0,38,0
21.0,2,322144.0,15,10.0,4,7,1,4,1,0.0,0.0,40.0,38,0
41.0,3,75742.0,14,15.0,2,9,0,4,1,0.0,0.0,45.0,7,1
55.0,4,95149.0,15,10.0,2,13,0,4,1,0.0,0.0,99.0,38,0
42.0,2,68469.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
63.0,4,27653.0,11,9.0,2,4,0,4,1,0.0,0.0,35.0,38,0
21.0,2,410439.0,15,10.0,4,11,3,4,1,0.0,0.0,24.0,38,0
45.0,2,228570.0,11,9.0,2,11,5,4,0,0.0,0.0,35.0,38,0
21.0,2,141453.0,11,9.0,4,7,3,4,0,0.0,0.0,40.0,38,0
34.0,2,88215.0,12,14.0,2,9,5,1,0,0.0,0.0,40.0,2,1
53.0,2,48641.0,2,8.0,4,7,1,3,0,0.0,0.0,35.0,38,0
45.0,2,185385.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
47.0,2,341471.0,11,9.0,0,8,1,4,0,0.0,0.0,4.0,38,0
41.0,2,163322.0,1,7.0,0,3,4,4,0,0.0,0.0,36.0,38,0
35.0,2,99357.0,9,13.0,2,3,5,4,0,0.0,1977.0,30.0,38,1
43.0,3,602513.0,12,14.0,2,3,0,4,1,0.0,0.0,50.0,38,1
53.0,1,287192.0,3,2.0,2,7,0,4,1,0.0,0.0,32.0,25,0
34.0,2,215047.0,15,10.0,4,3,1,4,1,0.0,0.0,45.0,38,0
46.0,0,97863.0,8,11.0,2,0,0,4,1,5178.0,0.0,40.0,38,1
59.0,2,308118.0,7,12.0,6,3,1,4,0,0.0,0.0,40.0,38,1
53.0,2,137192.0,9,13.0,0,3,4,1,1,0.0,0.0,50.0,38,0
33.0,2,275369.0,5,4.0,5,5,1,2,1,0.0,0.0,35.0,13,0
45.0,2,99971.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
48.0,3,103713.0,12,14.0,2,11,0,4,1,0.0,0.0,40.0,38,1
42.0,2,253770.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
55.0,2,162205.0,11,9.0,2,13,0,4,1,5178.0,0.0,72.0,38,1
46.0,4,31267.0,11,9.0,2,13,0,4,1,0.0,0.0,50.0,38,0
17.0,2,198146.0,1,7.0,4,11,3,4,0,0.0,0.0,16.0,38,0
23.0,2,178207.0,15,10.0,4,5,4,0,0,0.0,0.0,35.0,38,0
21.0,2,317175.0,11,9.0,4,13,1,4,1,0.0,0.0,60.0,38,0
53.0,0,221791.0,11,9.0,0,2,1,2,1,0.0,0.0,40.0,38,0
61.0,3,187124.0,11,9.0,2,3,0,4,1,0.0,0.0,20.0,38,1
58.0,5,280519.0,11,9.0,0,7,3,2,1,0.0,0.0,40.0,38,0
36.0,2,207568.0,11,9.0,2,2,0,4,1,0.0,0.0,50.0,38,0
45.0,1,192684.0,15,10.0,0,0,4,2,0,0.0,0.0,38.0,38,0
39.0,2,103260.0,9,13.0,2,2,5,4,0,0.0,0.0,30.0,38,1
39.0,2,191227.0,9,13.0,0,3,1,4,0,13550.0,0.0,50.0,38,1
48.0,3,382242.0,10,16.0,2,3,5,4,0,0.0,0.0,40.0,38,1
41.0,2,106900.0,9,13.0,2,12,0,4,1,0.0,0.0,38.0,38,0
30.0,2,48520.0,7,12.0,2,9,0,4,1,0.0,2002.0,40.0,38,0
50.0,2,55527.0,7,12.0,0,2,1,2,1,0.0,0.0,45.0,38,0
51.0,4,246820.0,11,9.0,2,2,0,4,1,7298.0,0.0,48.0,38,1
23.0,2,33884.0,15,10.0,5,11,4,4,0,0.0,0.0,40.0,38,0
41.0,2,29762.0,15,10.0,2,2,0,4,1,0.0,0.0,60.0,38,0
47.0,0,168109.0,11,9.0,2,0,0,4,1,0.0,0.0,70.0,38,0
51.0,2,207449.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,0
60.0,3,189098.0,11,9.0,2,7,0,4,1,0.0,0.0,40.0,38,0
51.0,2,194259.0,9,13.0,0,12,4,4,0,0.0,0.0,40.0,38,0
20.0,1,194630.0,15,10.0,4,7,1,4,1,0.0,0.0,40.0,38,0
29.0,1,179681.0,11,9.0,4,13,3,4,0,0.0,0.0,37.0,38,0
42.0,5,136996.0,15,10.0,2,10,0,2,1,0.0,0.0,48.0,38,0
32.0,2,143604.0,11,9.0,0,7,1,2,0,0.0,0.0,16.0,38,0
19.0,2,243373.0,2,8.0,4,11,2,4,1,1055.0,0.0,40.0,38,0
34.0,2,261799.0,8,11.0,2,0,0,2,1,0.0,0.0,45.0,38,1
48.0,2,143281.0,11,9.0,6,6,1,4,0,0.0,0.0,48.0,38,0
38.0,2,185556.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,21,0
38.0,2,111499.0,14,15.0,4,9,1,4,0,0.0,0.0,50.0,38,1
40.0,4,280433.0,9,13.0,2,2,0,4,1,0.0,0.0,50.0,38,0
39.0,2,37314.0,12,14.0,4,3,1,4,1,0.0,0.0,50.0,38,1
26.0,2,270151.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
23.0,5,96748.0,15,10.0,4,9,3,4,1,0.0,0.0,10.0,38,0
20.0,2,164775.0,4,3.0,4,5,2,4,1,0.0,0.0,40.0,12,0
49.0,2,190319.0,9,13.0,3,0,1,0,1,0.0,0.0,40.0,29,0
23.0,2,213115.0,11,9.0,4,0,3,2,0,0.0,0.0,40.0,38,0
47.0,2,156926.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,1,1
43.0,2,112967.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
56.0,2,35373.0,15,10.0,0,7,1,4,1,0.0,0.0,30.0,38,0
60.0,4,220342.0,1,7.0,2,4,0,4,1,0.0,0.0,35.0,38,0
29.0,2,163167.0,11,9.0,0,11,3,4,1,0.0,0.0,40.0,38,0
25.0,2,404951.0,9,13.0,4,3,1,2,0,0.0,0.0,38.0,38,0
39.0,2,122032.0,8,11.0,4,6,1,4,1,0.0,0.0,40.0,38,0
37.0,2,143582.0,8,11.0,4,0,1,3,0,4101.0,0.0,35.0,38,0
38.0,2,108140.0,9,13.0,4,3,1,4,1,2202.0,0.0,45.0,38,0
47.0,2,251508.0,11,9.0,0,12,1,4,0,0.0,0.0,36.0,38,0
50.0,4,197054.0,14,15.0,0,11,1,4,1,0.0,0.0,50.0,38,1
64.0,4,36960.0,11,9.0,2,4,0,4,1,0.0,0.0,40.0,38,1
35.0,2,165930.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,0
42.0,2,214503.0,9,13.0,2,9,0,4,1,0.0,0.0,44.0,38,1
51.0,2,110458.0,9,13.0,5,9,1,4,1,0.0,0.0,40.0,38,0
21.0,2,202125.0,11,9.0,4,7,1,4,1,0.0,0.0,40.0,38,0
53.0,4,284329.0,12,14.0,0,3,1,4,1,0.0,0.0,50.0,38,1
29.0,2,192924.0,8,11.0,0,0,1,4,0,0.0,0.0,40.0,38,0
37.0,2,340614.0,12,14.0,2,9,0,4,1,0.0,0.0,50.0,38,1
20.0,2,196678.0,2,8.0,4,0,3,4,0,0.0,0.0,40.0,38,0
18.0,2,266489.0,15,10.0,4,3,1,4,1,0.0,0.0,50.0,38,0
57.0,2,61474.0,15,10.0,2,3,0,4,1,7688.0,0.0,45.0,38,1
27.0,2,215955.0,15,10.0,2,0,0,4,1,2829.0,0.0,40.0,38,0
23.0,3,215395.0,8,11.0,4,2,1,4,1,0.0,0.0,50.0,38,0
36.0,3,183898.0,9,13.0,0,11,1,4,1,0.0,0.0,60.0,38,0
48.0,2,97176.0,11,9.0,0,0,2,4,0,0.0,0.0,40.0,38,0
40.0,2,145160.0,15,10.0,2,6,0,4,1,0.0,0.0,43.0,38,0
51.0,2,357949.0,9,13.0,0,9,1,4,0,0.0,0.0,16.0,38,0
59.0,2,177120.0,6,5.0,2,7,0,4,1,0.0,0.0,40.0,38,0
32.0,2,288229.0,15,10.0,2,11,2,1,0,0.0,0.0,40.0,11,0
39.0,2,509060.0,15,10.0,0,7,1,4,1,0.0,0.0,40.0,38,0
32.0,2,47932.0,11,9.0,2,5,0,4,1,0.0,0.0,40.0,38,0
38.0,2,103925.0,11,9.0,2,0,5,4,0,0.0,0.0,40.0,38,1
44.0,5,183829.0,9,13.0,4,0,1,4,0,0.0,0.0,38.0,38,0
51.0,2,138852.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,38,0
54.0,2,188186.0,11,9.0,4,7,2,4,0,0.0,0.0,20.0,17,0
22.0,2,34616.0,15,10.0,4,11,1,4,0,0.0,0.0,30.0,38,0
19.0,2,220819.0,11,9.0,4,4,3,4,0,0.0,0.0,40.0,38,0
31.0,0,281540.0,7,12.0,2,12,0,4,1,0.0,0.0,45.0,38,0
53.0,2,47396.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
28.0,2,141350.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,0
19.0,2,331433.0,11,9.0,4,10,1,4,1,0.0,0.0,32.0,38,0
40.0,0,346532.0,15,10.0,2,0,0,2,1,0.0,0.0,40.0,38,1
21.0,2,241367.0,15,10.0,4,0,3,4,1,0.0,0.0,10.0,38,0
39.0,2,216256.0,9,13.0,2,3,0,4,1,0.0,0.0,60.0,21,1
40.0,1,153031.0,12,14.0,2,9,0,4,1,7298.0,0.0,35.0,38,1
36.0,2,116138.0,11,9.0,2,9,0,1,1,0.0,0.0,40.0,0,0
18.0,2,193166.0,6,5.0,4,11,3,4,0,0.0,0.0,42.0,38,0
32.0,3,275094.0,9,13.0,2,11,0,4,1,7688.0,0.0,55.0,25,1
50.0,2,81548.0,11,9.0,2,9,0,4,1,0.0,0.0,40.0,38,0
18.0,2,167979.0,1,7.0,4,11,3,4,1,0.0,0.0,15.0,38,0
19.0,2,67759.0,11,9.0,4,6,3,4,1,0.0,0.0,43.0,38,0
53.0,2,200190.0,15,10.0,0,2,1,4,1,0.0,0.0,40.0,38,1
49.0,2,403112.0,11,9.0,0,7,4,2,0,0.0,0.0,32.0,38,0
31.0,2,142675.0,15,10.0,4,3,3,4,1,0.0,0.0,40.0,38,0
47.0,4,88500.0,11,9.0,2,4,0,4,1,0.0,0.0,35.0,38,0
35.0,1,145308.0,15,10.0,2,7,0,4,1,0.0,0.0,40.0,38,0
47.0,1,204377.0,15,10.0,4,7,3,4,0,0.0,0.0,20.0,38,0
43.0,4,260696.0,12,14.0,0,9,1,4,0,0.0,0.0,20.0,38,0
51.0,2,231181.0,15,10.0,4,6,1,4,1,0.0,0.0,21.0,38,0
54.0,2,260052.0,12,14.0,2,9,0,4,1,0.0,0.0,40.0,38,1
76.0,1,178665.0,6,5.0,2,7,0,4,1,0.0,0.0,30.0,38,0
33.0,2,226267.0,5,4.0,4,11,1,4,1,0.0,0.0,43.0,25,0
19.0,2,111232.0,2,8.0,4,13,3,4,1,0.0,0.0,15.0,38,0
49.0,2,87928.0,8,11.0,2,2,0,4,1,5013.0,0.0,40.0,38,0
26.0,2,212748.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
23.0,2,110677.0,15,10.0,4,7,3,4,0,0.0,0.0,15.0,38,0
49.0,2,139268.0,11,9.0,2,2,0,4,1,7298.0,0.0,40.0,38,1
24.0,2,306779.0,15,10.0,4,11,1,4,1,0.0,0.0,65.0,38,0
48.0,2,318331.0,11,9.0,4,11,3,4,1,0.0,0.0,40.0,38,0
36.0,5,143385.0,15,10.0,2,10,0,4,1,0.0,0.0,40.0,38,0
33.0,2,288273.0,2,8.0,5,0,4,4,0,1471.0,0.0,40.0,38,0
31.0,2,167725.0,9,13.0,2,9,0,1,1,15024.0,0.0,48.0,29,1
53.0,2,94081.0,9,13.0,2,3,0,4,1,0.0,0.0,44.0,38,1
22.0,2,194723.0,9,13.0,4,0,3,4,0,0.0,0.0,10.0,38,0
43.0,2,163985.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
31.0,2,189759.0,7,12.0,2,0,0,4,1,0.0,0.0,40.0,21,0
53.0,5,195922.0,12,14.0,0,9,1,4,0,0.0,0.0,40.0,38,0
36.0,0,54159.0,9,13.0,2,3,0,4,1,0.0,0.0,45.0,38,0
47.0,1,166863.0,11,9.0,2,3,0,4,1,0.0,0.0,40.0,38,1
52.0,2,104501.0,15,10.0,2,9,0,4,1,0.0,0.0,40.0,10,1
39.0,2,210626.0,11,9.0,0,6,4,4,0,0.0,0.0,40.0,38,0
24.0,2,448026.0,9,13.0,4,11,3,4,1,0.0,0.0,40.0,38,0
17.0,1,170916.0,0,6.0,4,10,3,4,0,0.0,1602.0,40.0,38,0
53.0,1,283602.0,12,14.0,2,9,5,4,0,15024.0,0.0,40.0,38,1
21.0,2,189749.0,15,10.0,4,11,3,4,1,0.0,0.0,40.0,38,0
29.0,2,90934.0,9,13.0,4,9,3,1,1,0.0,0.0,64.0,29,1
34.0,5,253121.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,0
28.0,2,181776.0,15,10.0,4,0,1,4,0,0.0,0.0,40.0,38,0
61.0,2,162397.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
20.0,2,70708.0,11,9.0,2,5,0,4,1,0.0,0.0,60.0,38,0
47.0,5,103406.0,11,9.0,2,12,0,4,1,0.0,0.0,40.0,38,0
40.0,2,224658.0,9,13.0,2,11,0,4,1,0.0,0.0,45.0,38,1
26.0,1,213451.0,15,10.0,4,7,3,2,0,0.0,0.0,10.0,22,0
53.0,2,139671.0,15,10.0,2,2,0,4,1,0.0,0.0,40.0,38,1
26.0,2,36201.0,9,13.0,4,11,1,4,1,0.0,0.0,50.0,38,0
39.0,2,237713.0,14,15.0,2,11,0,4,1,0.0,2415.0,99.0,38,1
17.0,1,173497.0,1,7.0,4,9,3,2,1,0.0,0.0,15.0,38,0
46.0,2,375606.0,10,16.0,4,9,1,4,1,0.0,0.0,40.0,38,1
34.0,2,203488.0,9,13.0,2,11,0,4,1,15024.0,0.0,40.0,38,1
45.0,4,107231.0,9,13.0,0,9,1,4,1,0.0,0.0,45.0,9,0
23.0,2,216811.0,11,9.0,4,0,3,4,0,0.0,0.0,16.0,38,0
41.0,2,288679.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,0
26.0,2,105516.0,9,13.0,4,11,1,4,0,0.0,0.0,40.0,38,0
28.0,4,282972.0,9,13.0,4,9,1,4,0,0.0,0.0,4.0,38,0
18.0,3,117372.0,1,7.0,4,11,3,4,1,0.0,0.0,15.0,38,0
38.0,2,112497.0,11,9.0,4,9,1,4,1,0.0,0.0,40.0,38,1
28.0,2,192384.0,9,13.0,2,11,0,4,1,0.0,0.0,40.0,38,1
49.0,2,43348.0,12,14.0,4,9,1,4,1,0.0,0.0,40.0,38,1
29.0,2,181822.0,9,13.0,4,11,1,4,1,0.0,0.0,40.0,38,0
43.0,1,216070.0,12,14.0,2,3,5,0,0,0.0,0.0,50.0,38,1
34.0,5,112062.0,12,14.0,4,9,4,4,0,0.0,0.0,40.0,38,0
30.0,2,218551.0,8,11.0,2,11,0,4,1,0.0,0.0,45.0,38,1
25.0,2,404616.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,1
27.0,2,169460.0,9,13.0,2,3,0,4,1,0.0,0.0,40.0,38,0
25.0,2,240081.0,11,9.0,4,11,3,2,1,0.0,0.0,40.0,38,0
22.0,2,147655.0,15,10.0,4,0,3,4,0,0.0,0.0,40.0,38,0
49.0,2,60751.0,11,9.0,2,10,0,4,1,0.0,0.0,40.0,38,0
44.0,4,194636.0,11,9.0,2,2,0,4,1,3137.0,0.0,50.0,38,0
37.0,4,154641.0,7,12.0,2,4,0,4,1,2105.0,0.0,50.0,38,0
39.0,2,491000.0,9,13.0,4,3,2,2,1,0.0,0.0,45.0,38,0
33.0,2,399088.0,11,9.0,0,13,4,4,0,0.0,0.0,40.0,38,0
41.0,4,186909.0,12,14.0,2,11,5,4,0,0.0,1902.0,35.0,38,1
65.0,2,105491.0,9,13.0,2,3,0,4,1,99999.0,0.0,40.0,38,1
40.0,2,34987.0,9,13.0,4,11,1,4,1,0.0,0.0,53.0,38,0
31.0,2,288983.0,15,10.0,4,10,1,4,1,0.0,0.0,40.0,38,0
28.0,2,266070.0,15,10.0,4,3,1,4,0,0.0,0.0,40.0,38,0
71.0,2,110380.0,11,9.0,2,11,0,4,1,0.0,2467.0,52.0,38,0
25.0,1,31873.0,9,13.0,4,0,1,4,0,0.0,0.0,40.0,38,0
25.0,2,294400.0,5,4.0,2,2,0,4,1,0.0,0.0,60.0,38,0
36.0,4,175769.0,14,15.0,2,2,0,4,1,0.0,0.0,60.0,38,0
56.0,2,182273.0,11,9.0,2,6,0,4,1,0.0,0.0,40.0,38,0
34.0,2,106541.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
39.0,2,138192.0,9,13.0,2,2,0,4,1,0.0,0.0,40.0,38,1
31.0,2,196791.0,14,15.0,0,9,1,4,0,0.0,0.0,45.0,38,1
22.0,2,223019.0,11,9.0,4,0,3,4,0,0.0,0.0,20.0,38,0
44.0,2,109273.0,15,10.0,4,2,1,4,1,0.0,0.0,38.0,38,0
60.0,4,95490.0,11,9.0,2,11,0,4,1,0.0,0.0,45.0,38,0
65.0,2,149131.0,1,7.0,0,6,2,4,1,0.0,0.0,40.0,38,0
44.0,2,219155.0,15,10.0,2,11,0,4,1,0.0,0.0,50.0,8,1
53.0,1,82783.0,11,9.0,0,3,1,4,1,0.0,0.0,40.0,38,0
28.0,2,214858.0,11,9.0,2,13,0,4,1,0.0,0.0,40.0,38,0
41.0,2,170230.0,9,13.0,0,3,4,4,0,0.0,0.0,45.0,38,0
35.0,2,90406.0,1,7.0,2,11,5,4,0,0.0,0.0,40.0,38,0
41.0,3,299813.0,6,5.0,2,11,5,4,0,0.0,0.0,70.0,5,0
28.0,2,188064.0,11,9.0,2,2,0,4,1,0.0,0.0,35.0,1,0
53.0,2,246117.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,25,0
26.0,2,132749.0,15,10.0,4,7,3,4,0,0.0,0.0,45.0,38,0
28.0,1,201099.0,11,9.0,4,13,3,2,0,0.0,0.0,40.0,38,0
27.0,2,97490.0,15,10.0,0,2,4,4,0,0.0,0.0,40.0,38,0
27.0,2,221252.0,11,9.0,4,0,1,0,0,0.0,0.0,8.0,38,0
26.0,2,116991.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,38,1
53.0,2,161691.0,11,9.0,6,11,1,4,0,0.0,0.0,35.0,38,0
34.0,2,107793.0,11,9.0,2,2,0,4,1,0.0,0.0,40.0,10,1
50.0,3,194514.0,12,14.0,4,9,1,2,1,0.0,0.0,50.0,37,0
30.0,2,278502.0,11,9.0,0,0,4,2,0,0.0,0.0,62.0,38,0
47.0,2,343742.0,11,9.0,5,2,4,2,1,0.0,0.0,40.0,38,0
55.0,0,31965.0,15,10.0,2,0,0,4,1,0.0,0.0,40.0,38,0
35.0,2,174308.0,15,10.0,4,13,3,4,1,0.0,0.0,40.0,38,0
39.0,3,372525.0,12,14.0,2,3,0,4,1,0.0,0.0,60.0,38,1
30.0,2,75167.0,9,13.0,2,3,0,4,1,0.0,0.0,55.0,38,0
39.0,2,176296.0,11,9.0,2,13,0,2,1,0.0,1887.0,40.0,38,1
19.0,2,93518.0,15,10.0,4,11,3,4,0,0.0,0.0,20.0,38,0
57.0,4,25124.0,11,9.0,2,7,0,4,1,0.0,0.0,60.0,38,0
21.0,2,112137.0,15,10.0,4,9,2,1,0,0.0,0.0,20.0,34,0
25.0,4,21472.0,15,10.0,4,7,1,4,0,0.0,0.0,22.0,38,0
32.0,2,90969.0,8,11.0,2,13,0,4,1,0.0,0.0,45.0,38,1
26.0,2,149734.0,11,9.0,5,2,4,2,0,0.0,1594.0,40.0,38,0
42.0,2,52849.0,15,10.0,2,6,0,4,1,0.0,0.0,40.0,38,0
39.0,4,106347.0,15,10.0,0,11,4,4,1,0.0,0.0,47.0,38,0
48.0,2,199735.0,9,13.0,0,8,1,4,0,0.0,0.0,44.0,10,0
24.0,2,488541.0,15,10.0,4,7,4,2,0,0.0,0.0,35.0,38,0
46.0,2,403911.0,8,11.0,2,2,0,2,1,0.0,0.0,40.0,38,1
53.0,2,172991.0,15,10.0,2,11,0,4,1,0.0,0.0,25.0,38,0
36.0,0,210945.0,15,10.0,2,0,0,4,1,0.0,0.0,70.0,38,0
34.0,2,157446.0,11,9.0,0,2,4,4,1,0.0,0.0,45.0,38,0
25.0,2,109390.0,11,9.0,4,13,3,4,1,0.0,0.0,70.0,38,0
33.0,2,134886.0,15,10.0,4,0,3,4,0,99999.0,0.0,30.0,38,1
45.0,2,144579.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
31.0,0,203488.0,7,12.0,4,0,1,4,1,0.0,0.0,40.0,38,0
21.0,2,202871.0,11,9.0,4,6,3,4,1,0.0,0.0,20.0,38,0
33.0,2,175412.0,6,5.0,0,2,4,4,1,114.0,0.0,55.0,38,0
44.0,2,336906.0,15,10.0,0,0,4,4,0,0.0,0.0,40.0,38,0
34.0,2,177596.0,8,11.0,2,3,5,4,0,0.0,0.0,40.0,32,1
30.0,2,79448.0,15,10.0,0,0,4,4,0,0.0,0.0,10.0,38,0
32.0,1,191731.0,15,10.0,4,0,4,2,0,0.0,0.0,40.0,38,0
29.0,2,133937.0,9,13.0,2,9,0,4,1,0.0,0.0,40.0,38,1
20.0,2,219211.0,15,10.0,4,7,3,4,1,0.0,0.0,20.0,38,0
35.0,5,94529.0,11,9.0,0,10,4,4,0,0.0,0.0,40.0,38,0
